ID	Concept	Doculect	Value	Tokens
35372	head	p12rufiji	mutwe	m u t w e
35373	hear	p12rufiji	kuyowa	k u j o w a
35374	heart	p12rufiji	moyo	m o j o
35375	horn	p12rufiji	mbembe	m b e m b e
35376	house	p12rufiji	ɲumba	ɲ u m b a
35377	hunger	p12rufiji	njalae	n j a l a e
35378	intestine	p12rufiji	masango	m a s a n g o
35379	iron	p12rufiji	kioma	k i o m a
35380	kill	p12rufiji	bulaga	b u l a g a
35381	knee	p12rufiji	lijua	l i j u a
35382	knife	p12rufiji	kiembe	k i e m b e
35383	know	p12rufiji	kutanga	k u t a n g a
35384	leaf	p12rufiji	liɲei	l i ɲ e i
35385	leg	p12rufiji	lugolo	l u g o l o
35386	liver	p12rufiji	liini	l i i n i
35387	louse	p12rufiji	liini	l i i n i
35388	man	p12rufiji	mnalome	m n a l o m e
35389	moon	p12rufiji	mwei	m w e i
35390	mouth	p12rufiji	mkanwa	m k a n w a
35391	name	p12rufiji	lina	l i n a
35392	navel	p12rufiji	lukuu	l u k u u
35393	neck	p12rufiji	ingo	i n g o
35394	night	p12rufiji	kilo	k i l o
35395	nose	p12rufiji	mbulo	m b u l o
35396	one	p12rufiji	lumo	l u m o
35397	person	p12rufiji	mundu	m u n d u
35398	rain	p12rufiji	ula	u l a
35399	road	p12rufiji	ndela	n d e l a
35400	root	p12rufiji	lukega	l u k e g a
35401	salt	p12rufiji	mwiyo	m w i j o
35402	sand	p12rufiji	mwangi	m w a n g i
35403	see	p12rufiji	kulola	k u l o l a
35404	send	p12rufiji	kutuma	k u t u m a
35405	shame	p12rufiji	oni	o n i
35406	sing	p12rufiji	kuyemba	k u j e m b a
35407	skin	p12rufiji	likeŋgo lia mundu	l i k e ŋ g o + l i a + m u n d u
35408	sky	p12rufiji	mbingu	m b i n g u
35409	sleep	p12rufiji	lugono	l u g o n o
35410	smoke	p12rufiji	lioi	l i o i
35411	snake	p12rufiji	ɲoka	ɲ o k a
35412	spear	p12rufiji	mkua	m k u a
35413	steal	p12rufiji	kujiba	k u j i b a
35414	stone	p12rufiji	libwe pl. malibwe	l i b w e
35415	sun	p12rufiji	lisoba	l i s o b a
35416	tail	p12rufiji	lukela	l u k e l a
35417	ten	p12rufiji	komi	k o m i
35418	three	p12rufiji	itatu	i t a t u
35419	tongue	p12rufiji	lulimi	l u l i m i
35420	tooth	p12rufiji	lino	l i n o
35421	tree	p12rufiji	mtela	m t e l a
35422	two	p12rufiji	ebele	e b e l e
35423	urine	p12rufiji	makoso	m a k o s o
35424	village	p12rufiji	pamsongo	p a m s o n g o
35425	vomit	p12rufiji	ku-tapika	k u t a p i k a
35426	walk	p12rufiji	kuyenda kʷa magolo	k u j e n d a + kʷ a + m a g o l o
35427	war	p12rufiji	ngondo	n g o n d o
35428	water	p12rufiji	mase	m a s e
35429	wind	p12rufiji	upepo	u p e p o
35430	woman	p12rufiji	mnwawa pl. alwawa	m n w a w a
35431	animal	p13matumbi	ɲama	ɲ a m a
35432	arm	p13matumbi	luboko	l u b o k o
35433	ashes	p13matumbi	ligu	l i g u
35434	bark	p13matumbi	likʊngwa	l i k ʊ n g w a
35435	bed	p13matumbi	kindáandá	k i n d a a n d a
35436	belly	p13matumbi	kitumbo	k i t u m b o
35437	big	p13matumbi	-ʊlʊ	ʊ l ʊ
35438	bird	p13matumbi	kiyuni	k i j u n i
35439	bite	p13matumbi	luma	l u m a
35440	blood	p13matumbi	myai	m j a i
35441	bone	p13matumbi	kyupa	k j u p a
35442	breast	p13matumbi	mabele	m a b e l e
35443	burn	p13matumbi	yaka	j a k a
35444	child	p13matumbi	mwana	m w a n a
35445	cloud	p13matumbi	lyunde	l j u n d e
35446	come	p13matumbi	isa	i s a
35447	count	p13matumbi	balanga	b a l a n g a
35448	dew	p13matumbi	umande	u m a n d e
35449	die	p13matumbi	wa	w a
35450	dog	p13matumbi	mbwa	m b w a
35451	drink	p13matumbi	ɲwa	ɲ w a
35452	ear	p13matumbi	lisikilo	l i s i k i l o
35453	eat	p13matumbi	lya	l j a
35454	egg	p13matumbi	lipiŋga	l i p i ŋ g a
35455	elephant	p13matumbi	ndembo	n d e m b o
35456	eye	p13matumbi	liyo	l i j o
35457	face	p13matumbi	kumiɲo	k u m i ɲ o
35458	fall	p13matumbi	tʊmbʊka	t ʊ m b ʊ k a
35459	fat, oil	p13matumbi	mauta	m a u t a
35460	feather	p13matumbi	maɲoya	m a ɲ o j a
35461	fingernail	p13matumbi	kyʊbo	k j ʊ b o
35462	fire	p13matumbi	mwoto	m w o t o
35463	fire-wood	p13matumbi	anju	a n j u
35464	fish	p13matumbi	omba	o m b a
35465	five	p13matumbi	tano	t a n o
35466	fly	p13matumbi	gʊlʊka	g ʊ l ʊ k a
35467	four	p13matumbi	nsese	n s e s e
35468	give	p13matumbi	peya	p e j a
35469	goat	p13matumbi	mbwi	m b w i
35470	ground, soil	p13matumbi	bwɩ	b w ɪ
35471	hair	p13matumbi	ɲwili	ɲ w i l i
35472	head	p13matumbi	ntwe	n t w e
35473	hear	p13matumbi	pɩkaɲa	p ɪ k a ɲ a
35474	heart	p13matumbi	mwoyo	m w o j o
35475	horn	p13matumbi	mbembe	m b e m b e
35476	house	p13matumbi	ɲumba	ɲ u m b a
35477	hunger	p13matumbi	njala	n j a l a
35478	intestine	p13matumbi	matumbu	m a t u m b u
35479	iron	p13matumbi	kyʊma	k j ʊ m a
35480	kill	p13matumbi	bulaga	b u l a g a
35481	knee	p13matumbi	liyuwa	l i j u w a
35482	knife	p13matumbi	kyembe	k j e m b e
35483	know	p13matumbi	tanga	t a n g a
35484	leaf	p13matumbi	lyakapi	l j a k a p i
35485	leg	p13matumbi	lugʊlʊ	l u g ʊ l ʊ
35486	liver	p13matumbi	litoga	l i t o g a
35487	louse	p13matumbi	mala	m a l a
35488	man	p13matumbi	nalʊme	n a l ʊ m e
35489	moon	p13matumbi	mwei	m w e i
35490	mouth	p13matumbi	nkano	n k a n o
35491	name	p13matumbi	lima	l i m a
35492	navel	p13matumbi	ŋkuu	ŋ k u u
35493	neck	p13matumbi	ingo	i n g o
35494	night	p13matumbi	kilo	k i l o
35495	nose	p13matumbi	mbulo	m b u l o
35496	one	p13matumbi	lumo	l u m o
35497	person	p13matumbi	mundu	m u n d u
35498	rain	p13matumbi	ula	u l a
35499	road	p13matumbi	ndEla	n d ɛ l a
35500	root	p13matumbi	lukɩga	l u k ɪ g a
35501	salt	p13matumbi	mwiɲo	m w i ɲ o
35502	sand	p13matumbi	myangi	m j a n g i
35503	see	p13matumbi	lola	l o l a
35504	shame	p13matumbi	oni	o n i
35505	sing	p13matumbi	yɩmba	j ɪ m b a
35506	skin	p13matumbi	likɩŋgɔ	l i k ɪ ŋ g ɔ
35507	sky	p13matumbi	lyunde	l j u n d e
35508	sleep	p13matumbi	lugono	l u g o n o
35509	smoke	p13matumbi	lyoi	l j o i
35510	snake	p13matumbi	ŋaambo	ŋ a a m b o
35511	spear	p13matumbi	nkwa	n k w a
35512	steal	p13matumbi	yiba	j i b a
35513	stone	p13matumbi	liwe	l i w e
35514	sun	p13matumbi	lisʊba	l i s ʊ b a
35515	tail	p13matumbi	nkEla	n k ɛ l a
35516	ten	p13matumbi	kʊmi	k ʊ m i
35517	three	p13matumbi	tatu	t a t u
35518	tongue	p13matumbi	lulɩmɩ	l u l ɪ m ɪ
35519	tooth	p13matumbi	lino	l i n o
35520	tree	p13matumbi	ukonga	u k o n g a
35521	two	p13matumbi	-bElE	b ɛ l ɛ
35522	urine	p13matumbi	makoso	m a k o s o
35523	village	p13matumbi	laimi	l a i m i
35524	vomit	p13matumbi	-tapika	t a p i k a
35525	walk	p13matumbi	yenda ma magʊlʊ	j e n d a + m a + m a g ʊ l ʊ
35526	war	p13matumbi	ngonda	n g o n d a
35527	water	p13matumbi	masE	m a s ɛ
35528	wind	p13matumbi	nsunga	n s u n g a
35529	woman	p13matumbi	nwawa	n w a w a
35530	animal	p14ngindo	ɲama	ɲ a m a
35531	arm	p14ngindo	luboko	l u b o k o
35532	ashes	p14ngindo	malihu	m a l i h u
35533	bark	p14ngindo	lijola	l i j o l a
35534	bed	p14ngindo	kindanda	k i n d a n d a
35535	belly	p14ngindo	lutumbo	l u t u m b o
35536	big	p14ngindo	ngolo	n g o l o
35537	bird	p14ngindo	kijuni	k i j u n i
35538	bite	p14ngindo	ku-luma	k u l u m a
35539	blood	p14ngindo	milopa	m i l o p a
35540	bone	p14ngindo	kihupa	k i h u p a
35541	breast	p14ngindo	mabele	m a b e l e
35542	burn	p14ngindo	ku-tinika	k u t i n i k a
35543	child	p14ngindo	mwana	m w a n a
35544	cloud	p14ngindo	malunde	m a l u n d e
35545	come	p14ngindo	ku-hicha	k u h i tʃ a
35546	count	p14ngindo	ku-balanga	k u b a l a n g a
35547	dew	p14ngindo	mangami	m a n g a m i
35548	die	p14ngindo	ku-lwee	k u l w e e
35549	dog	p14ngindo	jimbwa	j i m b w a
35550	drink	p14ngindo	ku-ɲwee	k u ɲ w e e
35551	ear	p14ngindo	lichikilo	l i tʃ i k i l o
35552	eat	p14ngindo	ku-lʸee	k u lʲ e e
35553	egg	p14ngindo	lihombi	l i h o m b i
35554	elephant	p14ngindo	ndembo	n d e m b o
35555	eye	p14ngindo	liho	l i h o
35556	face	p14ngindo	kumiho	k u m i h o
35557	fall	p14ngindo	ku-gwee	k u g w e e
35558	fat, oil	p14ngindo	mahuta	m a h u t a
35559	feather	p14ngindo	majuni	m a j u n i
35560	fingernail	p14ngindo	hyobo	h j o b o
35561	fire	p14ngindo	moto	m o t o
35562	fire-wood	p14ngindo	hanju	h a n j u
35563	fish	p14ngindo	homba	h o m b a
35564	five	p14ngindo	nhwano	n h w a n o
35565	fly	p14ngindo	ku-goloka	k u g o l o k a
35566	four	p14ngindo	ncheche	n tʃ e tʃ e
35567	give	p14ngindo	ku-pee	k u p e e
35568	goat	p14ngindo	mbui	m b u i
35569	ground, soil	p14ngindo	lindope	l i n d o p e
35570	hair	p14ngindo	ɲwili	ɲ w i l i
35571	head	p14ngindo	mutwe	m u t w e
35572	hear	p14ngindo	ku-johwa	k u j o h w a
35573	heart	p14ngindo	mojo	m o j o
35574	horn	p14ngindo	mapeto	m a p e t o
35575	house	p14ngindo	ɲumba	ɲ u m b a
35576	hunger	p14ngindo	njala	n j a l a
35577	intestine	p14ngindo	matoga	m a t o g a
35578	iron	p14ngindo	cʊma	c ʊ m a
35579	kill	p14ngindo	ku-kona	k u k o n a
35580	knee	p14ngindo	lijugwa	l i j u g w a
35581	knife	p14ngindo	kihembe	k i h e m b e
35582	know	p14ngindo	ku-maɲa	k u m a ɲ a
35583	leaf	p14ngindo	liɲai	l i ɲ a i
35584	leg	p14ngindo	lukongono	l u k o n g o n o
35585	liver	p14ngindo	mataga	m a t a g a
35586	louse	p14ngindo	mala	m a l a
35587	man	p14ngindo	mʷanalome	m w a n a l o m e
35588	moon	p14ngindo	mweli	m w e l i
35589	mouth	p14ngindo	kano	k a n o
35590	name	p14ngindo	lihina	l i h i n a
35591	navel	p14ngindo	lukuhu	l u k u h u
35592	neck	p14ngindo	ntandala	n t a n d a l a
35593	night	p14ngindo	pakilo	p a k i l o
35594	nose	p14ngindo	mbula	m b u l a
35595	one	p14ngindo	imwe	i m w e
35596	person	p14ngindo	mundu	m u n d u
35597	rain	p14ngindo	hula	h u l a
35598	road	p14ngindo	ndEla	n d ɛ l a
35599	root	p14ngindo	lukega	l u k e g a
35600	salt	p14ngindo	mwiɲo	m w i ɲ o
35601	sand	p14ngindo	nhwanga	n h w a n g a
35602	see	p14ngindo	ku-bona	k u b o n a
35603	shame	p14ngindo	honi	h o n i
35604	sing	p14ngindo	ku-jemba	k u j e m b a
35605	skin	p14ngindo	mgoci	m g o c i
35606	sky	p14ngindo	mbengu	m b e n g u
35607	sleep	p14ngindo	lugono	l u g o n o
35608	smoke	p14ngindo	lyohi	l j o h i
35609	snake	p14ngindo	lijoka	l i j o k a
35610	spear	p14ngindo	n'goha	n g o h a
35611	steal	p14ngindo	ku-jiba	k u j i b a
35612	stone	p14ngindo	libwe	l i b w e
35613	sun	p14ngindo	lichoba	l i tʃ o b a
35614	tail	p14ngindo	nkela	n k e l a
35615	ten	p14ngindo	komi	k o m i
35616	three	p14ngindo	itatu	i t a t u
35617	tongue	p14ngindo	lulimi	l u l i m i
35618	tooth	p14ngindo	linu	l i n u
35619	tree	p14ngindo	n'kongo	n k o n g o
35620	two	p14ngindo	ibele	i b e l e
35621	urine	p14ngindo	makocho	m a k o tʃ o
35622	village	p14ngindo	nhwali	n h w a l i
35623	vomit	p14ngindo	ku-tapika	k u t a p i k a
35624	walk	p14ngindo	ku-tyanga	k u t j a n g a
35625	war	p14ngindo	ngondo	n g o n d o
35626	water	p14ngindo	machi	m a tʃ i
35627	wind	p14ngindo	mpogo	m p o g o
35628	woman	p14ngindo	m'mkege	m m k e g e
35629	animal	p15mbunga	ɲama	ɲ a m a
35630	arm	p15mbunga	liwoko	l i w o k o
35631	ashes	p15mbunga	lifu	l i f u
35632	bark	p15mbunga	libaku	l i b a k u
35633	bed	p15mbunga	kitanda	k i t a n d a
35634	belly	p15mbunga	mtima	m t i m a
35635	big	p15mbunga	-kómi	k o m i
35636	bird	p15mbunga	mboɲju	m b o ɲ j u
35637	bite	p15mbunga	-luma	l u m a
35638	blood	p15mbunga	mwasi	m w a s i
35639	bone	p15mbunga	lihupa	l i h u p a
35640	breast	p15mbunga	liveli	l i v e l i
35641	burn	p15mbunga	-yaka	j a k a
35642	child	p15mbunga	mwana	m w a n a
35643	cloud	p15mbunga	lifundi	l i f u n d i
35644	come	p15mbunga	-hika	h i k a
35645	count	p15mbunga	-walaŋga	w a l a ŋ g a
35646	dew	p15mbunga	mituŋgwa	m i t u ŋ g w a
35647	die	p15mbunga	-howa	h o w a
35648	dog	p15mbunga	galu	g a l u
35649	drink	p15mbunga	-ɲwa	ɲ w a
35650	ear	p15mbunga	lisikiyu	l i s i k i j u
35651	eat	p15mbunga	-lya	l j a
35652	egg	p15mbunga	lihumbi	l i h u m b i
35653	elephant	p15mbunga	ndembu	n d e m b u
35654	eye	p15mbunga	lisu	l i s u
35655	face	p15mbunga	pamesu	p a m e s u
35656	fall	p15mbunga	-guva	g u v a
35657	fat, oil	p15mbunga	-inuna	i n u n a
35658	feather	p15mbunga	mipuku	m i p u k u
35659	fingernail	p15mbunga	lukoɲji	l u k o ɲ j i
35660	fire	p15mbunga	moto	m o t o
35661	fire-wood	p15mbunga	haɲju	h a ɲ j u
35662	fish	p15mbunga	somba	s o m b a
35663	five	p15mbunga	mhanu	m h a n u
35664	fly	p15mbunga	-ɣuluka	ɣ u l u k a
35665	four	p15mbunga	mceci	m c e c i
35666	give	p15mbunga	-gaila	g a i l a
35667	goat	p15mbunga	mbusi	m b u s i
35668	hair	p15mbunga	ɲweli	ɲ w e l i
35669	head	p15mbunga	mutu	m u t u
35670	hear	p15mbunga	-pikanila	p i k a n i l a
35671	heart	p15mbunga	moyu	m o j u
35672	horn	p15mbunga	lipembi	l i p e m b i
35673	house	p15mbunga	ɲumba	ɲ u m b a
35674	hunger	p15mbunga	ɲjala	ɲ j a l a
35675	intestine	p15mbunga	utumbu	u t u m b u
35676	iron	p15mbunga	kyuma	k j u m a
35677	kill	p15mbunga	-koma	k o m a
35678	knee	p15mbunga	lihuŋunu	l i h u ŋ u n u
35679	knife	p15mbunga	kimayi	k i m a j i
35680	know	p15mbunga	-maɲa	m a ɲ a
35681	leaf	p15mbunga	lihamba	l i h a m b a
35682	leg	p15mbunga	liɣulu	l i ɣ u l u
35683	liver	p15mbunga	litoɣa	l i t o ɣ a
35684	louse	p15mbunga	mala	m a l a
35685	man	p15mbunga	mlumi	m l u m i
35686	moon	p15mbunga	mwesi	m w e s i
35687	mouth	p15mbunga	mlomu	m l o m u
35688	name	p15mbunga	lihina	l i h i n a
35689	navel	p15mbunga	lugufu	l u g u f u
35690	neck	p15mbunga	siŋgu	s i ŋ g u
35691	night	p15mbunga	pakilu	p a k i l u
35692	nose	p15mbunga	mbula	m b u l a
35693	one	p15mbunga	-mu	m u
35694	person	p15mbunga	mundu	m u n d u
35695	rain	p15mbunga	ndoɲa	n d o ɲ a
35696	road	p15mbunga	ɲjila	ɲ j i l a
35697	root	p15mbunga	mikiɣa	m i k i ɣ a
35698	salt	p15mbunga	muɲu	m u ɲ u
35699	sand	p15mbunga	mhaŋga	m h a ŋ g a
35700	see	p15mbunga	-lola	l o l a
35701	send	p15mbunga	-tuma	t u m a
35702	shame	p15mbunga	honi	h o n i
35703	sing	p15mbunga	-yimba	j i m b a
35704	skin	p15mbunga	ŋgosi	ŋ g o s i
35705	sky	p15mbunga	kunani	k u n a n i
35706	sleep	p15mbunga	-ɣoɲja	ɣ o ɲ j a
35707	smoke	p15mbunga	lyosi	l j o s i
35708	snake	p15mbunga	ɲjoka	ɲ j o k a
35709	spear	p15mbunga	mgoha	m g o h a
35710	steal	p15mbunga	-yiva	j i v a
35711	stone	p15mbunga	ligoŋguveli	l i g o ŋ g u v e l i
35712	sun	p15mbunga	lijuva	l i j u v a
35713	tail	p15mbunga	mkila	m k i l a
35714	ten	p15mbunga	liloŋgu limu	l i l o ŋ g u + l i m u
35715	three	p15mbunga	ndatu	n d a t u
35716	tongue	p15mbunga	lulimi	l u l i m i
35717	tooth	p15mbunga	linu	l i n u
35718	tree	p15mbunga	libiki	l i b i k i
35719	two	p15mbunga	-ili	i l i
35720	urine	p15mbunga	mitundu	m i t u n d u
35721	village	p15mbunga	ukaya	u k a j a
35722	vomit	p15mbunga	-tapika	t a p i k a
35723	walk	p15mbunga	-tyaŋga	t j a ŋ g a
35724	war	p15mbunga	ŋgondu	ŋ g o n d u
35725	water	p15mbunga	maci	m a c i
35726	wind	p15mbunga	liyeɣa	l i j e ɣ a
35727	woman	p15mbunga	mdala	m d a l a
35728	animal	p21yao	chijama	tʃ i j a m a
35729	arm	p21yao	nkono	n k o n o
35730	ashes	p21yao	liu	l i u
35731	bark	p21yao	likuungwa	l i k u u n g w a
35732	bed	p21yao	cindanda	c i n d a n d a
35733	belly	p21yao	lutumbo	l u t u m b o
35734	big	p21yao	chekulungwa	tʃ e k u l u n g w a
35735	bird	p21yao	chijuni	tʃ i j u n i
35736	bite	p21yao	ku-luma	k u l u m a
35737	blood	p21yao	miasi	m i a s i
35738	bone	p21yao	liupa	l i u p a
35739	breast	p21yao	mavele	m a v e l e
35740	burn	p21yao	ku-kolela	k u k o l e l a
35741	child	p21yao	mwanache	m w a n a tʃ e
35742	cloud	p21yao	liunde	l i u n d e
35743	come	p21yao	kw-ika	k w i k a
35744	count	p21yao	ku-valanga	k u v a l a n g a
35745	dew	p21yao	mangame	m a n g a m e
35746	die	p21yao	kuwa	k u w a
35747	dog	p21yao	nanbwa	n a n b w a
35748	drink	p21yao	ku-ŋwa	k u ŋ w a
35749	ear	p21yao	liwiwi	l i w i w i
35750	eat	p21yao	ku-lʸa	k u lʲ a
35751	egg	p21yao	lindanda	l i n d a n d a
35752	elephant	p21yao	ndembo	n d e m b o
35753	eye	p21yao	liso	l i s o
35754	face	p21yao	usyo	u s j o
35755	fall	p21yao	ku-gwa	k u g w a
35756	fat, oil	p21yao	mauta	m a u t a
35757	feather	p21yao	maɲuɲa	m a ɲ u ɲ a
35758	fingernail	p21yao	lukoose	l u k o o s e
35759	fire	p21yao	moto	m o t o
35760	fire-wood	p21yao	sasu	s a s u
35761	fish	p21yao	somba	s o m b a
35762	five	p21yao	nsano	n s a n o
35763	fly	p21yao	ku-guluka	k u g u l u k a
35764	four	p21yao	mcheche	m tʃ e tʃ e
35765	give	p21yao	ku-lagusya	k u l a g u s j a
35766	goat	p21yao	mbusi	m b u s i
35767	ground, soil	p21yao	liitaka	l i i t a k a
35768	hair	p21yao	umbo	u m b o
35769	head	p21yao	ntwe	n t w e
35770	hear	p21yao	ku-pikana	k u p i k a n a
35771	heart	p21yao	ntima	n t i m a
35772	horn	p21yao	livengwa	l i v e n g w a
35773	house	p21yao	ɲuumba	ɲ u u m b a
35774	hunger	p21yao	sala	s a l a
35775	intestine	p21yao	matumbo	m a t u m b o
35776	iron	p21yao	cisyano	c i s j a n o
35777	kill	p21yao	ku-ulaga	k u u l a g a
35778	knee	p21yao	lilungo	l i l u n g o
35779	knife	p21yao	chipuula	tʃ i p u u l a
35780	know	p21yao	ku-maɲilila	k u m a ɲ i l i l a
35781	leaf	p21yao	lisaamba	l i s a a m b a
35782	leg	p21yao	lukongolo	l u k o n g o l o
35783	liver	p21yao	litoga	l i t o g a
35784	louse	p21yao	njipi	n j i p i
35785	man	p21yao	vankwao	v a n k w a o
35786	moon	p21yao	mwesi	m w e s i
35787	mouth	p21yao	kaŋwa	k a ŋ w a
35788	name	p21yao	liina	l i i n a
35789	navel	p21yao	cisou	c i s o u
35790	neck	p21yao	lukosi	l u k o s i
35791	night	p21yao	chilo	tʃ i l o
35792	nose	p21yao	mbula	m b u l a
35793	one	p21yao	chinpepe	tʃ i n p e p e
35794	person	p21yao	muundu	m u u n d u
35795	rain	p21yao	ula	u l a
35796	road	p21yao	likala	l i k a l a
35797	root	p21yao	ɲcígá	ɲ c i g a
35798	salt	p21yao	njete	n j e t e
35799	sand	p21yao	nsanga	n s a n g a
35800	see	p21yao	ku-lola	k u l o l a
35801	send	p21yao	ku-lajisya	k u l a j i s j a
35802	shame	p21yao	soni	s o n i
35803	sing	p21yao	kw-imba	k w i m b a
35804	skin	p21yao	ŋ̀kòbà	ŋ k o b a
35805	sky	p21yao	kwiunde	k w i u n d e
35806	sleep	p21yao	lugono	l u g o n o
35807	smoke	p21yao	lyosi	l j o s i
35808	snake	p21yao	lijoka	l i j o k a
35809	spear	p21yao	lipanga	l i p a n g a
35810	steal	p21yao	kw-iva	k w i v a
35811	stone	p21yao	liganga	l i g a n g a
35812	sun	p21yao	lyuuva	l j u u v a
35813	tail	p21yao	mchila	m tʃ i l a
35814	ten	p21yao	likumi	l i k u m i
35815	three	p21yao	itatu	i t a t u
35816	tongue	p21yao	ludimí	l u d i m i
35817	tooth	p21yao	liino	l i i n o
35818	tree	p21yao	chitela	tʃ i t e l a
35819	two	p21yao	ivili	i v i l i
35820	urine	p21yao	makweeso	m a k w e e s o
35821	village	p21yao	musi	m u s i
35822	vomit	p21yao	ku-tapika	k u t a p i k a
35823	walk	p21yao	wa lukongolo	w a + l u k o n g o l o
35824	war	p21yao	ngondo	n g o n d o
35825	water	p21yao	meesi	m e e s i
35826	wind	p21yao	mbungo	m b u n g o
35827	woman	p21yao	vammasyeto	v a m m a s j e t o
35828	animal	p22mwera	ʃijama	ʃ i j a m a
35829	arm	p22mwera	nkono	n k o n o
35830	ashes	p22mwera	lyuu	l j u u
35831	bark	p22mwera	likungwa	l i k u n g w a
35832	bed	p22mwera	ʃinanda	ʃ i n a n d a
35833	belly	p22mwera	lipitiu	l i p i t i u
35834	big	p22mwera	-ikulungwa	i k u l u n g w a
35835	bird	p22mwera	ʃijuni	ʃ i j u n i
35836	bite	p22mwera	ku-luma	k u l u m a
35837	blood	p22mwera	miɲai	m i ɲ a i
35838	bone	p22mwera	liupa	l i u p a
35839	breast	p22mwera	mmabhele	m m a b h e l e
35840	burn	p22mwera	ku-kolola	k u k o l o l a
35841	child	p22mwera	mwana	m w a n a
35842	cloud	p22mwera	ku-maunde	k u m a u n d e
35843	come	p22mwera	ku-ika	k u i k a
35844	count	p22mwera	bhalangaɲa	b h a l a n g a ɲ a
35845	dew	p22mwera	lingame	l i n g a m e
35846	die	p22mwera	ku-wa	k u w a
35847	dog	p22mwera	libwa	l i b w a
35848	drink	p22mwera	ku-papila	k u p a p i l a
35849	ear	p22mwera	likutu	l i k u t u
35850	eat	p22mwera	kudʸa	k u dʲ a
35851	egg	p22mwera	liji	l i j i
35852	elephant	p22mwera	ndembo	n d e m b o
35853	eye	p22mwera	liyo	l i j o
35854	face	p22mwera	pameo	p a m e o
35855	fall	p22mwera	ku-gwa	k u g w a
35856	fat, oil	p22mwera	mauta	m a u t a
35857	feather	p22mwera	mavheta	m a v h e t a
35858	fingernail	p22mwera	ʃikamba	ʃ i k a m b a
35859	fire	p22mwera	moto	m o t o
35860	fire-wood	p22mwera	nkʰuni	n kʰ u n i
35861	fish	p22mwera	oomba	o o m b a
35862	five	p22mwera	nŋano	n ŋ a n o
35863	fly	p22mwera	-guluka	g u l u k a
35864	four	p22mwera	nʃeʃe	n ʃ e ʃ e
35865	give	p22mwera	kwapa	k w a p a
35866	goat	p22mwera	libui	l i b u i
35867	ground, soil	p22mwera	litaka	l i t a k a
35868	hair	p22mwera	umbo	u m b o
35869	head	p22mwera	ntwe	n t w e
35870	hear	p22mwera	pilikana	p i l i k a n a
35871	heart	p22mwera	ntima	n t i m a
35872	horn	p22mwera	lupembe	l u p e m b e
35873	house	p22mwera	ɲumba	ɲ u m b a
35874	hunger	p22mwera	ʃibhanga	ʃ i b h a n g a
35875	intestine	p22mwera	mapitiu	m a p i t i u
35876	iron	p22mwera	ʃitale	ʃ i t a l e
35877	kill	p22mwera	ku-ulaga	k u u l a g a
35878	knee	p22mwera	lilungo	l i l u n g o
35879	knife	p22mwera	ʃimaje	ʃ i m a j e
35880	know	p22mwera	ku-maɲa	k u m a ɲ a
35881	leaf	p22mwera	liamba	l i a m b a
35882	leg	p22mwera	lukongono	l u k o n g o n o
35883	liver	p22mwera	litoga	l i t o g a
35884	louse	p22mwera	majipi	m a j i p i
35885	man	p22mwera	mamuna	m a m u n a
35886	moon	p22mwera	mwei	m w e i
35887	mouth	p22mwera	lugomo	l u g o m o
35888	name	p22mwera	liina	l i i n a
35889	navel	p22mwera	ʃituŋgu	ʃ i t u ŋ g u
35890	neck	p22mwera	lukoi	l u k o i
35891	night	p22mwera	ʃilo	ʃ i l o
35892	nose	p22mwera	mmbula	m m b u l a
35893	one	p22mwera	lumo	l u m o
35894	person	p22mwera	mundu	m u n d u
35895	rain	p22mwera	ula	u l a
35896	road	p22mwera	njila	n j i l a
35897	root	p22mwera	liʃiga	l i ʃ i g a
35898	salt	p22mwera	nnjete	n n j e t e
35899	sand	p22mwera	ntʃenga	n tʃ e n g a
35900	see	p22mwera	ku-lola	k u l o l a
35901	send	p22mwera	ku-tuma	k u t u m a
35902	shame	p22mwera	oni	o n i
35903	sing	p22mwera	ku-jimba	k u j i m b a
35904	skin	p22mwera	likoβa	l i k o β a
35905	sky	p22mwera	liunde	l i u n d e
35906	sleep	p22mwera	lugono	l u g o n o
35907	smoke	p22mwera	lioi	l i o i
35908	snake	p22mwera	njoka	n j o k a
35909	steal	p22mwera	ku-jivha	k u j i v h a
35910	stone	p22mwera	liganga	l i g a n g a
35911	sun	p22mwera	lyuvha	l j u v h a
35912	tail	p22mwera	nʃila	n ʃ i l a
35913	ten	p22mwera	likumi	l i k u m i
35914	three	p22mwera	itatu	i t a t u
35915	tongue	p22mwera	ulimi	u l i m i
35916	tooth	p22mwera	jino	j i n o
35917	tree	p22mwera	nkongo	n k o n g o
35918	two	p22mwera	ivhili	i v h i l i
35919	urine	p22mwera	makweo	m a k w e o
35920	village	p22mwera	muui	m u u i
35921	vomit	p22mwera	ku-lukula	k u l u k u l a
35922	walk	p22mwera	kuyenda pa miendo	k u j e n d a + p a + m i e n d o
35923	war	p22mwera	ngondo	n g o n d o
35924	water	p22mwera	maʃi	m a ʃ i
35925	wind	p22mwera	mbungo	m b u n g o
35926	woman	p22mwera	jwankongwe	j w a n k o n g w e
35927	animal	p23simakonde	uɲama	u ɲ a m a
35928	arm	p23simakonde	mkono	m k o n o
35929	ashes	p23simakonde	liu	l i u
35930	bark	p23simakonde	likakamba	l i k a k a m b a
35931	bed	p23simakonde	chinanda	tʃ i n a n d a
